[EMBEDDING][INFO]: Loading model all-MiniLM-L6-v2...
[EMBEDDING][INFO]: Embedding column 'title'...
[EMBEDDING][INFO]: Embedding column 'tags'...
[EMBEDDING][INFO]: Embedding column 'description'...
Preprocessing complete. Final shape: (1000, 1181)
         2362319229 function calls (2358581797 primitive calls) in 1044.928 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 source.py:841(ShapeEnvSource)
        1    0.000    0.000    0.000    0.000 ordinals.py:273(__new__)
        1    0.000    0.000    0.000    0.000 chardistribution.py:132(EUCKRDistributionAnalysis)
        1    0.000    0.000    0.000    0.000 blocks.py:2684(NDArrayBackedExtensionBlock)
        1    0.000    0.000    0.000    0.000 modeling_layers.py:25(GradientCheckpointingLayer)
        1    0.000    0.000    0.000    0.000 partitioners.py:157(InvalidNodeBase)
        1    0.000    0.000    0.000    0.000 single.py:572(FirstLinear)
        1    0.000    0.000    0.000    0.000 __init__.py:1927(BFloat16Storage)
        1    0.000    0.000    0.000    0.000 _internal.py:252(_missing_ctypes)
        1    0.000    0.000    0.000    0.000 diophantine.py:256(Linear)
        1    0.000    0.000    0.000    0.000 request.py:605(BaseHandler)
        1    0.000    0.000    0.000    0.000 parallel.py:41(Parallel)
        1    0.000    0.000    0.000    0.000 csv.py:69(unix_dialect)
        1    0.000    0.000    0.000    0.000 six.py:144(MovedAttribute)
        1    0.000    0.000    0.000    0.000 instancenorm.py:127(InstanceNorm1d)
        1    0.000    0.000    0.000    0.000 parser.py:16(Parser)
        1    0.000    0.000    0.000    0.000 _tags.py:169(RegressorTags)
        1    0.000    0.000    0.000    0.000 AdaptiveLayerLoss.py:83(ForwardDecorator)
        1    0.000    0.000    0.000    0.000 stopping_criteria.py:476(ConfidenceCriteria)
        1    0.000    0.000    0.000    0.000 multidimensional.py:56(vectorize)
        1    0.000    0.000    0.000    0.000 error.py:48(MarkedYAMLError)
        3    0.000    0.000    0.000    0.000 utils.py:408(maybe_dequantize_first_two_tensor_args_and_handle_tuples)
        1    0.000    0.000    0.000    0.000 cookies.py:97(MockResponse)
        1    0.000    0.000    0.000    0.000 util.py:385(ForkAwareLocal)
        1    0.000    0.000    0.000    0.000 eval_frame.py:796(DisableContext)
        1    0.000    0.000    0.000    0.000 loss.py:898(MultiLabelMarginLoss)
        1    0.000    0.000    0.000    0.000 _parallel_backends.py:471(ThreadingBackend)
        1    0.000    0.000    0.000    0.000 case.py:156(_BaseTestCaseContext)
        1    0.000    0.000    0.000    0.000 hyperbolic.py:1200(InverseHyperbolicFunction)
        2    0.000    0.000    0.000    0.000 _state.py:44(__bool__)
        1    0.000    0.000    0.000    0.000 _utils.py:709(KeyErrorMessage)
        4    0.000    0.000    0.000    0.000 functools.py:723(<listcomp>)
        1    0.000    0.000    0.000    0.000 higher_order_ops.py:1708(ExecutorchCallDelegateHigherOrderVariable)
        1    0.000    0.000    0.000    0.000 series.py:1608(Parametric2DLineSeries)
        1    0.000    0.000    0.000    0.000 _print_helpers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 abc.py:219(ExecutionLoader)
        1    0.000    0.000    0.000    0.000 eval_frame.py:453(DynamoTLS)
        1    0.000    0.000    0.000    0.000 context.py:197(get_start_method)
        1    0.000    0.000    0.000    0.000 fit_mixin.py:137(OriginalCallback)
        1    0.000    0.000    0.000    0.000 _dtypes.py:167(bool_)
        1    0.000    0.000    0.000    0.000 polyoptions.py:602(Symmetric)
        1    0.000    0.000    0.000    0.000 decorator.py:101(no_attrs_in_subclass)
        1    0.000    0.000    0.000    0.000 _sources.py:87(SourceContext)
        1    0.000    0.000    0.000    0.000 request.py:1398(HTTPCookieProcessor)
        1    0.000    0.000    0.000    0.000 case.py:246(_AssertWarnsContext)
        1    0.000    0.000    0.000    0.000 higher_order_ops.py:2199(CheckpointHigherOrderVariable)
        1    0.000    0.000    0.000    0.000 source.py:630(ListGetItemSource)
        1    0.000    0.000    0.000    0.000 _dtypes.py:143(float32)
        1    0.000    0.000    0.000    0.000 numpy_pickle_compat.py:84(NDArrayWrapper)
        1    0.000    0.000    0.000    0.000 hashing.py:158(NumpyHasher)
        1    0.000    0.000    0.000    0.000 _policybase.py:41(__init__)
        1    0.000    0.000    0.000    0.000 argparse.py:1637(_ArgumentGroup)
        1    0.000    0.000    0.000    0.000 modeling_auto.py:1878(AutoModelForMultipleChoice)
        1    0.000    0.000    0.000    0.000 std.py:40(TqdmWarning)
        1    0.000    0.000    0.000    0.000 compressor.py:184(XZCompressorWrapper)
        1    0.000    0.000    0.000    0.000 expr.py:771(PythonExprVisitor)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:321(__init__)
        1    0.000    0.000    0.000    0.000 groundtypes.py:25(_GMPYRational)
        1    0.000    0.000    0.000    0.000 inference.py:273(PropKB)
        1    0.000    0.000    0.000    0.000 _environment.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _multivariate.py:4106(random_correlation_frozen)
        1    0.000    0.000    0.000    0.000 flow_matrix.py:82(FullInverseLaplacian)
        1    0.000    0.000    0.000    0.000 _fully_shard.py:538(_UnshardHandleImpl)
        1    0.000    0.000    0.000    0.000 source.py:305(ParamBufferSource)
        1    0.000    0.000    0.000    0.000 _dtypes.py:16(generic)
        1    0.000    0.000    0.000    0.000 convert_frame.py:1356(CatchErrorsWrapper)
        1    0.000    0.000    0.000    0.000 symbolic_convert.py:400(SpeculationLogDivergence)
        1    0.000    0.000    0.000    0.000 factorials.py:17(CombinatorialFunction)
        1    0.000    0.000    0.000    0.000 exc.py:279(ObservedUserStopIteration)
        1    0.000    0.000    0.000    0.000 base_hop.py:177(FunctionWithNoFreeVars)
        1    0.000    0.000    0.000    0.000 _param_validation.py:307(_NoneConstraint)
        1    0.000    0.000    0.000    0.000 base.py:1038(OutlierMixin)
        1    0.000    0.000    0.000    0.000 functions.py:1569(_get_polyfill_handlers)
        1    0.000    0.000    0.000    0.000 response.py:123(MultiDecoder)
        1    0.000    0.000    0.000    0.000 connection.py:579(SocketListener)
        4    0.000    0.000    0.000    0.000 _pep440.py:426(_parse_local_version)
        1    0.000    0.000    0.000    0.000 _factories.py:8(_TzSingleton)
        1    0.000    0.000    0.000    0.000 _multivariate.py:5923(uniform_direction_frozen)
        1    0.000    0.000    0.000    0.000 f2py2e.py:537(CombineIncludePaths)
        1    0.000    0.000    0.000    0.000 glue.py:515(RteProcessor)
        1    0.000    0.000    0.000    0.000 higher_order_ops.py:802(CustomFunctionHigherOrderOperatorVariable)
        1    0.000    0.000    0.000    0.000 numpy.py:481(<dictcomp>)
        1    0.000    0.000    0.000    0.000 annotations.py:70(Module)
        1    0.000    0.000    0.000    0.000 _stats_py.py:10965(_SimpleChi2)
        1    0.000    0.000    0.000    0.000 pool.py:57(RemoteTraceback)
        1    0.000    0.000    0.000    0.000 codecache.py:706(OrderedSetHolder)
        1    0.000    0.000    0.000    0.000 base.py:138(AttributeMutation)
        1    0.000    0.000    0.000    0.000 exceptions.py:3(GeometryError)
        1    0.000    0.000    0.000    0.000 single.py:1685(HomogeneousCoeffBest)
        1    0.000    0.000    0.000    0.000 nodes.py:54(NodeType)
        1    0.000    0.000    0.000    0.000 nodes.py:1041(ExtensionAttribute)
        1    0.000    0.000    0.000    0.000 _nbit_base.py:6(NBitBase)
        1    0.000    0.000    0.000    0.000 io_adapter.py:76(OutputAdaptStep)
        1    0.000    0.000    0.000    0.000 fused.py:42(ConvReLU1d)
        1    0.000    0.000    0.000    0.000 numbers.py:3308(_as_mpf_val)
        1    0.000    0.000    0.000    0.000 profiler_util.py:747(StringTable)
        1    0.000    0.000    0.000    0.000 pickle_compat.py:157(Unpickler)
        1    0.000    0.000    0.000    0.000 autograd_cache.py:344(FXGraphCacheLoadable)
        1    0.000    0.000    0.000    0.000 configuration_chinese_clip.py:146(ChineseCLIPVisionConfig)
        1    0.000    0.000    0.000    0.000 configuration_bridgetower.py:97(BridgeTowerTextConfig)
        1    0.000    0.000    0.000    0.000 algebraicconnectivity.py:79(_LUSolver)
        1    0.000    0.000    0.000    0.000 text.py:60(UtfDirectedGlyphs)
        1    0.000    0.000    0.000    0.000 version.py:85(InvalidVersion)
        1    0.000    0.000    0.000    0.000 transports.py:172(DatagramTransport)
        1    0.000    0.000    0.000    0.000 auxfuncs.py:606(__init__)
        1    0.000    0.000    0.000    0.000 six.py:91(_LazyDescr)
        1    0.000    0.000    0.000    0.000 numbers.py:3142(_as_mpf_val)
        1    0.000    0.000    0.000    0.000 constraints.py:318(_IntegerLessThan)
        1    0.000    0.000    0.000    0.000 pickletools.py:2550(_Example)
        1    0.000    0.000    0.000    0.000 threadpoolctl.py:482(OpenMPController)
        1    0.000    0.000    0.000    0.000 codecache.py:445(TensorMetadataAndValues)
        1    0.000    0.000    0.000    0.000 modeling_gguf_pytorch_utils.py:168(T5TensorProcessor)
        1    0.000    0.000    0.000    0.000 events.py:4(Event)
        1    0.000    0.000    0.000    0.000 _memory_viz.py:195(Bytes)
        1    0.000    0.000    0.000    0.000 __init__.py:1971(QInt8Storage)
        1    0.000    0.000    0.000    0.000 model_card.py:193(ModelCardCallback)
        1    0.000    0.000    0.000    0.000 _new_distributions.py:336(_median_formula)
        1    0.000    0.000    0.000    0.000 decoder.py:283(MatHandler)
        1    0.000    0.000    0.000    0.000 utils.py:1214(DelayReplaceLine)
        1    0.000    0.000    0.000    0.000 output_code.py:245(CompiledFxGraphConstants)
        1    0.000    0.000    0.000    0.000 diophantine.py:1134(GeneralSumOfEvenPowers)
        1    0.000    0.000    0.000    0.000 nodes.py:443(ExprStmt)
        1    0.000    0.000    0.000    0.000 pytables.py:4422(WORMTable)
        1    0.000    0.000    0.000    0.000 io_adapter.py:316(RemoveNoneInputStep)
        1    0.000    0.000    0.000    0.000 utils.py:1439(_Dummy)
        1    0.000    0.000    0.000    0.000 abc.py:265(SourceLoader)
        1    0.000    0.000    0.000    0.000 single.py:1046(SecondNonlinearAutonomousConserved)
        1    0.000    0.000    0.000    0.000 polyerrors.py:136(ComputationFailed)
        1    0.000    0.000    0.000    0.000 printing.py:499(PrettyDict)
        1    0.000    0.000    0.000    0.000 sampler.py:319(ProportionalBatchSampler)
        1    0.000    0.000    0.000    0.000 autograd_cache.py:270(AOTAutogradCachePickler)
        1    0.000    0.000    0.000    0.000 modeling_auto.py:1838(AutoModelForTableQuestionAnswering)
        1    0.000    0.000    0.000    0.000 std.py:214(EMA)
        1    0.000    0.000    0.000    0.000 _zeros_py.py:35(RootResults)
        1    0.000    0.000    0.000    0.000 sql.py:1530(BaseEngine)
        1    0.000    0.000    0.000    0.000 format.py:1475(_IntArrayFormatter)
        1    0.000    0.000    0.000    0.000 indexing.py:109(_IndexSlice)
        1    0.000    0.000    0.000    0.000 _array_like.py:48(_SupportsArray)
        1    0.000    0.000    0.000    0.000 tokens.py:2(Token)
        1    0.000    0.000    0.000    0.000 activations.py:115(AccurateGELUActivation)
        1    0.000    0.000    0.000    0.000 _regex_core.py:1962(AnyAll)
        1    0.000    0.000    0.000    0.000 __init__.py:1311(disable)
        1    0.000    0.000    0.000    0.000 __init__.py:1938(ComplexDoubleStorage)
        1    0.000    0.000    0.000    0.000 parallel.py:119(_FuncWrapper)
        1    0.000    0.000    0.000    0.000 minimize_trustregion_constr.py:26(HessianLinearOperator)
        1    0.000    0.000    0.000    0.000 numbers.py:2751(RationalConstant)
        1    0.000    0.000    0.000    0.000 exc.py:65(TorchDynamoException)
        1    0.000    0.000    0.000    0.000 dummy_flax_objects.py:68(FlaxSuppressTokensLogitsProcessor)
        1    0.000    0.000    0.000    0.000 reader.py:24(ReaderError)
        1    0.000    0.000    0.000    0.000 spectral_norm.py:189(SpectralNormLoadStateDictPreHook)
        1    0.000    0.000    0.000    0.000 _nonlin.py:1018(Anderson)
        1    0.000    0.000    0.000    0.000 argparse.py:1307(Namespace)
        1    0.000    0.000    0.000    0.000 dummy_flax_objects.py:33(FlaxLogitsProcessor)
        1    0.000    0.000    0.000    0.000 compiled_autograd.py:120(Op)
        1    0.000    0.000    0.000    0.000 ordinals.py:261(OrdinalOmega)
        3    0.000    0.000    0.000    0.000 numbers.py:438(class_key)
        1    0.000    0.000    0.000    0.000 parameters.py:70(evaluate)
        1    0.000    0.000    0.000    0.000 wrap.py:39(WrapWithSetGradEnabled)
        1    0.000    0.000    0.000    0.000 grad_scaler.py:20(_MultiDeviceReplicator)
        1    0.000    0.000    0.000    0.000 _utils.py:718(ExceptionWrapper)
        1    0.000    0.000    0.000    0.000 process.py:124(_ExceptionWithTraceback)
        1    0.000    0.000    0.000    0.000 extras.py:301(_fromnxfunction_seq)
        2    0.000    0.000    0.000    0.000 calendar.py:57(__init__)
        1    0.000    0.000    0.000    0.000 mock.py:295(__init__)
        1    0.000    0.000    0.000    0.000 _guards.py:521(ModuleContext)
        1    0.000    0.000    0.000    0.000 pooling.py:1265(AdaptiveMaxPool1d)
        1    0.000    0.000    0.000    0.000 torch_function.py:211(__init__)
        1    0.000    0.000    0.000    0.000 hyperexpand.py:809(FormulaCollection)
        1    0.000    0.000    0.000    0.000 modeling_auto.py:1797(AutoModelForCausalLM)
        1    0.000    0.000    0.000    0.000 package_importer.py:702(_ModuleNode)
        1    0.000    0.000    0.000    0.000 _helpers.py:604(_dask_device)
        1    0.000    0.000    0.000    0.000 modeling_auto.py:1759(AutoModelForMaskGeneration)
        1    0.000    0.000    0.000    0.000 grad_mode.py:329(_force_original_view_tracking)
        1    0.000    0.000    0.000    0.000 _hypotests.py:356(CramerVonMisesResult)
        1    0.000    0.000    0.000    0.000 _cubic.py:72(CubicHermiteSpline)
        1    0.000    0.000    0.000    0.000 ElementPath.py:350(_SelectorContext)
        1    0.000    0.000    0.000    0.000 api.py:389(LocalOptimStateDictConfig)
        1    0.000    0.000    0.000    0.000 modules.py:454(FreeModulePolyRing)
        1    0.000    0.000    0.000    0.000 _fake_tensor_utils.py:106(_InputBackref)
        1    0.000    0.000    0.000    0.000 pooling.py:224(MaxPool3d)
        1    0.000    0.000    0.000    0.000 _page_trend_test.py:415(__init__)
        1    0.000    0.000    0.000    0.000 engines.py:107(NumExprEngine)
        1    0.000    0.000    0.000    0.000 base.py:517(__init__)
        1    0.000    0.000    0.000    0.000 ansi.py:93(AnsiStyle)
        1    0.000    0.000    0.000    0.000 single.py:1930(NthOrderReducible)
        1    0.000    0.000    0.000    0.000 fake_tensor.py:112(DynamicOutputShapeException)
        1    0.000    0.000    0.000    0.000 _contextlib.py:151(_NoParamDecoratorContextManager)
        1    0.000    0.000    0.000    0.000 error.py:19(URLError)
        1    0.000    0.000    0.000    0.000 io_adapter.py:520(FlattenOutputWithTreeSpecValidationOutputStep)
        1    0.000    0.000    0.000    0.000 core.py:1170(_DomainedBinaryOperation)
        1    0.000    0.000    0.000    0.000 threading.py:1354(Timer)
        1    0.000    0.000    0.000    0.000 configuration_x_clip.py:114(XCLIPVisionConfig)
        1    0.000    0.000    0.000    0.000 modeling_auto.py:1944(AutoModelForInstanceSegmentation)
        1    0.000    0.000    0.000    0.000 _appengine_environ.py:12(is_appengine_sandbox)
